,LV 20-40,LV 20-60,LV 20-80,LV 20-90,LV 40-60,LV 40-80,LV 40-90,LV 60-80,LV 60-90,LV 80-90,LV 40-60-80,LV 40-60-80-90
0,0.4138341005665722,0.6707710074362607,0.9695617917847026,0.9392059135977338,0.8323003186968838,0.9901628895184136,0.975488597733711,0.9372994688385269,0.952475814447592,0.7193342776203966,0.9583493980169971,0.9936708923512748
1,-0.19531500453309159,0.5476128286491388,0.9190875793291025,0.9401565729827742,0.7311948776065276,0.9225871260199455,0.9591497733454215,0.7462068902991841,0.8789671804170445,0.929183318223028,0.9373757026291931,0.9545998186763373
2,0.13048008144475942,0.8627102514164307,0.948501947592068,0.9403636685552408,0.8540445733002833,0.9385407223796035,0.8657101628895184,0.9299263456090652,0.8694585251416431,0.7545038066572238,0.9433716359773371,0.929895538243626
3,0.7264517716535432,-0.9206851624015746,0.8340915354330709,0.9135949803149607,0.47810962106299215,0.6217661171259843,0.9022046013779528,0.18883120078740123,0.7558749999999999,0.7724255659448819,0.6354311023622048,0.4117459399606299
4,0.486191866727561,0.8164985609403007,0.9495521249827658,0.8499767337653384,0.8593416086446988,0.9858450813456501,0.9042014942092927,0.8961742123948712,0.956471621656556,0.7584337407796774,0.9853155590790018,0.977664145439818
5,0.7689679851398602,0.8766272945804195,0.9776829108391608,0.9768547858391609,0.4689658817744755,0.9172739291958043,0.9769770541958042,0.8241809440559442,0.9169388111888112,0.8198809003496503,0.9635632648601399,0.9448652753496504
6,-0.9009808394160583,0.43529881386861313,0.8006386861313869,0.857823905109489,0.32183245894160584,0.9081175866788321,0.5638905109489051,0.9499287180656935,0.7684648722627739,0.20458645072992754,0.954513572080292,0.8241788321167883
7,0.21361922770700648,0.8947765724522293,0.942032643312102,0.8556791401273884,0.9391646098726114,0.6893467356687901,0.9380529458598726,0.8172428343949045,0.7039616839171972,-0.6589816878980892,0.6810903662420384,0.7564908439490448
8,0.09964902807775378,0.9190219694924406,0.9826962742980562,0.9916002969762419,0.7673415226781858,0.9918787122030237,0.9925755939524838,0.986352186825054,0.8940272678185746,0.7707039686825055,0.9919867035637149,0.9949227186825054
9,-0.27232860881597976,0.14978115474089515,0.9361147320712337,0.9758781385368201,0.5977684301299535,0.8715140181293117,0.9543327851756779,0.8996598247232471,0.9494045679247554,0.8222787857973688,0.8616950605647362,0.959485049334189
