,LV 20-40,LV 20-60,LV 20-80,LV 20-90,LV 40-60,LV 40-80,LV 40-90,LV 60-80,LV 60-90,LV 80-90,LV 40-60-80,LV 40-60-80-90
0,17.799999999999997,12.252499999999998,4.194166666666663,4.67083333333333,11.235833333333337,2.6866666666666674,4.44416666666667,5.3850000000000025,5.065833333333337,10.04416666666667,4.8866666666666605,2.227500000000004
1,18.416666666666668,13.023333333333332,6.2316666666666665,3.967500000000001,9.627499999999996,5.084166666666664,4.080833333333338,8.7725,5.894999999999999,5.317499999999998,2.9624999999999964,3.565833333333335
2,20.453,9.105999999999995,5.641000000000008,5.860999999999999,6.3700000000000045,5.017999999999995,8.426999999999998,5.593000000000001,7.514999999999998,10.725999999999999,4.9359999999999955,6.0299999999999985
3,7.673000000000002,17.32,4.264999999999998,3.4049999999999954,8.750000000000004,6.431,3.1379999999999995,11.684999999999993,6.418000000000001,6.216000000000003,6.989999999999995,5.727000000000001
4,13.509999999999996,7.8870000000000005,4.882000000000002,5.661000000000001,8.494999999999996,2.202000000000004,4.906000000000001,6.0770000000000035,3.166999999999999,11.209999999999994,2.6259999999999932,2.920999999999998
5,13.896,9.062999999999994,3.818999999999994,3.5400000000000036,18.568,7.733999999999997,4.440999999999997,10.886000000000001,7.912999999999994,12.852,6.542999999999995,5.069
6,19.824999999999996,10.515,5.514999999999998,3.2099999999999995,12.594,3.354999999999998,9.772999999999996,3.102999999999997,6.422,12.046000000000001,2.5549999999999984,7.301000000000002
7,13.262,5.112000000000004,3.1180000000000008,5.768999999999994,2.9979999999999962,6.956999999999999,3.6830000000000043,7.503999999999991,6.774000000000001,17.573,8.062999999999994,5.7470000000000026
8,23.475999999999996,7.2799999999999985,2.582000000000005,2.460000000000002,12.524999999999995,2.2330000000000014,2.531999999999999,3.183000000000001,6.351000000000004,8.729999999999999,1.9900000000000062,1.9239999999999953
9,20.365000000000002,17.765000000000004,4.1749999999999945,2.788999999999999,10.820000000000004,5.919999999999993,5.706000000000006,5.106000000000006,3.9490000000000007,7.611999999999997,6.550000000000006,4.715000000000003
